Order_ID,Customer_ID,Gender,Age,City,Product,Category,Quantity,Price,Payment_Method,Order_Date,Customer_Segment,Discount,Rating,Total_Amount
259,4436,Female,55,Mumbai,Laptop,Accessories,3,22186,Cash,2024-11-30,Regular,25,1,66558
260,9754,Unknown,39,Hyderabad,Shoes,Accessories,1,3601,Cash,2022-01-14,Regular,10,4,3601
261,6895,Male,35,Pune,Watch,Electronics,1,49237,Cash,2024-11-08,New,12,2,49237
262,4354,Unknown,38,Hyderabad,Camera,Accessories,1,88004,Cash,2021-02-25,Premium,9,1,88004
263,1225,Unknown,36,Chennai,Camera,Fashion,4,20840,UPI,2022-04-09,New,19,3,83360
264,5893,Female,19,Chennai,Bag,Fashion,4,85120,UPI,2023-12-26,Premium,16,2,340480
265,8022,Unknown,47,Kolkata,Tablet,Electronics,1,14641,Debit Card,2023-01-16,New,2,2,14641
266,6600,Male,42,Pune,Mobile,Electronics,1,25553,Debit Card,2023-11-04,Regular,11,3,25553
267,8996,Unknown,43,Delhi,Laptop,Electronics,3,64612,Cash,2022-08-15,New,16,1,193836
268,8683,Female,56,Pune,Headphones,Home Appliances,4,40412,Cash,2022-10-09,Premium,29,3,161648
269,5642,Female,34,Pune,Laptop,Home Appliances,2,39170,Credit Card,2021-06-09,New,10,4,78340
270,8679,Unknown,64,Chennai,Laptop,Home Appliances,2,24932,UPI,2021-06-17,Regular,19,1,49864
271,9208,Female,33,Chennai,Tablet,Accessories,4,63939,Credit Card,2024-10-04,Regular,10,3,255756
272,8339,Unknown,44,Bangalore,Headphones,Fashion,4,89959,Cash,2024-11-09,New,10,2,359836
273,3205,Female,20,Bangalore,Mobile,Accessories,2,89773,UPI,2021-12-30,Premium,7,4,179546
274,2069,Unknown,59,Mumbai,Shirt,Fashion,1,42989,Debit Card,2023-09-21,Premium,4,4,42989
275,4444,Unknown,55,Chennai,Laptop,Accessories,4,17744,Debit Card,2021-07-24,New,16,2,70976
276,2060,Male,46,Chennai,Mobile,Electronics,4,44905,Net Banking,2024-07-16,Premium,1,3,179620
277,3327,Male,19,Hyderabad,TV,Home Appliances,4,47477,Credit Card,2024-11-11,Regular,22,2,189908
278,4420,Unknown,60,Kolkata,Watch,Fashion,2,82340,Debit Card,2023-02-08,New,6,4,164680
279,1301,Male,57,Bangalore,Mobile,Fashion,3,84206,UPI,2021-11-25,Premium,23,3,252618
280,1606,Male,31,Hyderabad,TV,Fashion,3,9110,Cash,2024-04-22,Premium,29,2,27330
281,4170,Female,29,Chennai,TV,Accessories,4,65950,Cash,2021-09-11,New,26,1,263800
282,1699,Male,41,Bangalore,Tablet,Accessories,4,64795,Net Banking,2023-10-08,Regular,25,2,259180
283,6088,Female,45,Kolkata,Watch,Fashion,2,52073,UPI,2021-08-11,New,16,4,104146
284,1190,Male,56,Chennai,Watch,Electronics,2,62932,UPI,2023-02-11,Regular,19,4,125864
285,1980,Male,35,Delhi,Camera,Electronics,2,70515,UPI,2022-02-14,New,26,1,141030
286,3975,Unknown,42,Kolkata,Headphones,Electronics,1,84556,Cash,2022-02-05,New,28,4,84556
287,7102,Male,54,Pune,Headphones,Home Appliances,1,15353,Credit Card,2022-07-26,Regular,11,4,15353
288,2184,Unknown,23,Kolkata,Bag,Fashion,4,34486,Debit Card,2023-04-29,Premium,17,1,137944
289,4327,Unknown,62,Hyderabad,Camera,Electronics,2,88518,Debit Card,2022-12-04,Premium,20,2,177036
290,4394,Unknown,47,Bangalore,Mobile,Fashion,1,62526,Net Banking,2024-04-17,Regular,19,4,62526
291,9319,Unknown,48,Bangalore,Headphones,Electronics,3,28743,Cash,2023-09-01,New,17,4,86229
292,2816,Male,51,Chennai,Camera,Fashion,1,23535,Credit Card,2023-03-07,Regular,24,3,23535
293,6854,Unknown,36,Chennai,Bag,Home Appliances,1,3940,Cash,2024-05-11,Premium,6,1,3940
294,7709,Male,45,Mumbai,Shirt,Fashion,4,32498,Credit Card,2024-05-25,Premium,11,3,129992
295,1569,Male,25,Mumbai,Shoes,Electronics,4,427,Debit Card,2024-03-12,Premium,12,1,1708
296,6442,Female,28,Hyderabad,Camera,Fashion,1,68097,Net Banking,2021-07-24,Regular,8,3,68097
297,2895,Female,33,Bangalore,Watch,Accessories,1,14902,Net Banking,2021-04-11,Premium,5,3,14902
298,3733,Female,43,Chennai,Mobile,Electronics,1,3301,Net Banking,2022-06-10,Regular,21,3,3301
299,4863,Unknown,18,Hyderabad,Bag,Fashion,4,16752,Net Banking,2022-08-02,New,20,4,67008
300,8455,Male,48,Bangalore,Camera,Electronics,1,1622,Debit Card,2023-08-01,New,3,4,1622
301,5014,Male,44,Chennai,Shirt,Fashion,2,34210,Cash,2023-01-07,Premium,15,2,68420
302,2686,Unknown,61,Mumbai,Headphones,Home Appliances,1,71099,Cash,2024-03-19,Premium,1,2,71099
303,4009,Female,26,Bangalore,Laptop,Home Appliances,2,65404,UPI,2021-01-22,Premium,1,3,130808
304,8806,Female,43,Chennai,TV,Electronics,1,11550,Net Banking,2024-12-18,New,5,1,11550
305,1154,Male,23,Hyderabad,Tablet,Electronics,2,32050,Net Banking,2022-12-25,Premium,8,2,64100
306,2409,Male,24,Hyderabad,Shoes,Electronics,3,86455,Debit Card,2024-10-21,New,18,1,259365
307,1784,Male,30,Delhi,Shoes,Fashion,2,45639,Debit Card,2022-10-01,Premium,15,3,91278
308,9096,Female,27,Bangalore,Mobile,Home Appliances,1,25604,Net Banking,2022-08-25,Regular,20,4,25604
309,8560,Male,60,Hyderabad,TV,Home Appliances,2,3326,UPI,2022-03-31,New,15,1,6652
310,8343,Female,63,Bangalore,TV,Electronics,2,53096,Cash,2022-09-15,Premium,13,4,106192
311,8206,Female,48,Hyderabad,Camera,Electronics,4,50609,Debit Card,2023-06-28,Premium,17,4,202436
312,6596,Female,54,Bangalore,Watch,Home Appliances,1,78418,Cash,2022-12-24,New,24,2,78418
313,6801,Unknown,35,Bangalore,Watch,Fashion,3,19601,Credit Card,2024-11-01,Regular,27,4,58803
314,3806,Unknown,28,Bangalore,Camera,Fashion,2,50600,Credit Card,2023-05-15,Premium,29,3,101200
315,1537,Male,27,Delhi,Camera,Electronics,2,83481,Credit Card,2021-07-07,New,22,1,166962
316,6986,Female,45,Kolkata,Shoes,Fashion,2,6222,UPI,2021-02-25,New,22,3,12444
317,2841,Male,38,Mumbai,Laptop,Accessories,1,87893,Cash,2021-06-29,Regular,7,2,87893
318,9716,Female,42,Pune,Mobile,Accessories,2,42631,Cash,2024-01-07,New,5,4,85262
319,7971,Male,23,Bangalore,Tablet,Home Appliances,1,9594,Debit Card,2021-04-12,New,1,1,9594
320,6625,Male,59,Mumbai,Shirt,Accessories,4,33608,Credit Card,2021-10-18,Premium,1,4,134432
321,3950,Unknown,28,Kolkata,Bag,Home Appliances,4,66727,UPI,2021-03-11,Premium,0,1,266908
322,8992,Unknown,50,Pune,Tablet,Accessories,2,56224,Debit Card,2022-02-19,Regular,15,3,112448
323,5780,Unknown,22,Mumbai,Headphones,Accessories,1,38193,UPI,2023-05-31,Regular,28,2,38193
324,3368,Unknown,51,Mumbai,Headphones,Accessories,1,78590,Cash,2022-07-30,Premium,8,1,78590
325,7655,Female,49,Hyderabad,Shirt,Accessories,3,10229,Credit Card,2021-12-17,Regular,0,4,30687
326,9173,Male,60,Chennai,TV,Accessories,2,55787,Debit Card,2021-11-14,Premium,4,1,111574
327,5495,Male,63,Pune,TV,Home Appliances,3,3109,Cash,2022-04-16,New,11,3,9327
328,7002,Female,41,Mumbai,TV,Accessories,3,54390,Net Banking,2022-05-10,New,14,1,163170
329,7614,Female,30,Kolkata,Mobile,Accessories,1,55459,Debit Card,2024-02-15,New,28,4,55459
330,6919,Male,60,Bangalore,Watch,Fashion,3,8853,Net Banking,2024-06-21,New,23,1,26559
331,1853,Unknown,23,Chennai,Shoes,Electronics,1,33067,Debit Card,2022-12-23,Premium,17,4,33067
332,5146,Unknown,51,Hyderabad,Shoes,Home Appliances,2,54751,Cash,2022-02-22,Regular,27,3,109502
333,4769,Unknown,42,Delhi,Watch,Home Appliances,4,22126,Net Banking,2024-01-03,New,27,2,88504
334,1574,Female,58,Mumbai,Shoes,Accessories,3,85520,Cash,2022-10-10,New,19,4,256560
335,2148,Male,40,Mumbai,Laptop,Home Appliances,4,56002,Cash,2022-01-16,New,26,2,224008
336,7293,Female,63,Hyderabad,Mobile,Home Appliances,3,34151,Cash,2021-09-11,Regular,23,2,102453
337,7457,Male,30,Bangalore,Shoes,Fashion,2,31047,Net Banking,2022-04-14,Premium,27,1,62094
338,8509,Unknown,45,Kolkata,Watch,Home Appliances,2,19261,Debit Card,2022-08-14,Regular,14,1,38522
339,5777,Unknown,61,Pune,Bag,Home Appliances,1,62958,Credit Card,2021-02-24,New,20,3,62958
340,4854,Unknown,61,Pune,Mobile,Electronics,4,34397,Debit Card,2024-12-21,Premium,23,3,137588
341,3491,Male,30,Pune,Tablet,Accessories,1,34938,Cash,2024-04-24,Premium,26,2,34938
342,4124,Unknown,24,Bangalore,Shoes,Home Appliances,2,78683,Credit Card,2022-05-19,Regular,28,2,157366
343,6691,Male,34,Kolkata,Camera,Electronics,3,75410,Credit Card,2024-03-24,New,11,4,226230
344,4051,Female,26,Kolkata,Shirt,Accessories,3,83011,Credit Card,2022-11-19,Regular,4,2,249033
345,1004,Unknown,31,Chennai,Headphones,Home Appliances,3,36284,Debit Card,2024-05-25,Regular,17,4,108852
346,6222,Female,47,Chennai,Shirt,Fashion,4,85172,Cash,2022-12-11,New,9,4,340688
347,6315,Female,58,Bangalore,Camera,Fashion,3,17720,Cash,2024-01-19,New,24,3,53160
348,5869,Male,55,Delhi,Laptop,Accessories,3,58057,Credit Card,2021-12-17,New,9,3,174171
349,1876,Female,47,Bangalore,Laptop,Electronics,2,71380,Debit Card,2023-12-06,Regular,24,3,142760
350,8027,Male,50,Delhi,Tablet,Accessories,4,8285,Net Banking,2023-04-17,New,22,1,33140
351,5142,Male,42,Kolkata,Watch,Home Appliances,2,11312,Net Banking,2024-08-04,Premium,9,1,22624
352,7966,Female,48,Hyderabad,Laptop,Electronics,3,23774,UPI,2022-10-15,Regular,28,1,71322
353,8079,Male,40,Pune,Tablet,Fashion,1,23656,Credit Card,2024-04-28,Premium,9,4,23656
354,8987,Male,44,Delhi,Shoes,Accessories,3,56136,Debit Card,2022-07-30,Regular,1,2,168408
355,7799,Male,50,Kolkata,Camera,Home Appliances,3,44267,Debit Card,2022-06-24,Premium,17,3,132801
356,5465,Female,64,Pune,Headphones,Fashion,4,21614,Net Banking,2024-09-25,Premium,0,4,86456
357,1635,Male,37,Hyderabad,Shoes,Electronics,1,68779,Net Banking,2022-08-16,New,2,3,68779
358,2693,Unknown,45,Pune,Watch,Fashion,4,74346,Cash,2024-07-12,Premium,27,1,297384
359,5752,Female,25,Pune,Bag,Accessories,2,84025,Credit Card,2022-11-14,Regular,29,1,168050
360,9311,Female,39,Mumbai,Tablet,Home Appliances,3,69460,Net Banking,2023-04-16,New,25,2,208380
361,1830,Male,52,Bangalore,Headphones,Electronics,2,48436,UPI,2021-09-09,Regular,22,1,96872
362,6177,Female,48,Kolkata,Laptop,Fashion,3,77863,Debit Card,2023-09-29,New,15,2,233589
363,9932,Unknown,61,Chennai,Shirt,Fashion,1,50950,Cash,2023-04-28,Premium,18,3,50950
364,9308,Female,41,Mumbai,Shoes,Fashion,3,72946,Debit Card,2024-03-02,New,25,1,218838
365,6949,Female,32,Chennai,Shoes,Fashion,3,9915,Net Banking,2024-06-05,Regular,29,4,29745
366,3838,Female,62,Delhi,Shirt,Accessories,2,33438,Debit Card,2023-01-09,Regular,0,3,66876
367,2150,Male,48,Bangalore,Headphones,Accessories,2,20911,Cash,2022-02-15,Regular,14,3,41822
368,8560,Unknown,22,Bangalore,Shoes,Fashion,3,4746,Credit Card,2022-07-28,Premium,8,3,14238
369,2931,Unknown,39,Bangalore,Bag,Accessories,3,37732,UPI,2024-02-24,Premium,8,4,113196
370,2664,Unknown,34,Mumbai,Laptop,Accessories,1,29692,Cash,2023-01-05,Premium,3,3,29692
371,2081,Female,45,Hyderabad,Tablet,Home Appliances,3,56560,Net Banking,2024-01-02,Regular,23,2,169680
372,1512,Unknown,20,Delhi,Camera,Fashion,1,47649,UPI,2024-04-22,Regular,16,1,47649
373,8805,Male,36,Mumbai,TV,Fashion,2,83348,Credit Card,2023-06-01,New,28,3,166696
374,6237,Female,55,Mumbai,Shoes,Fashion,1,11964,Cash,2024-04-17,Regular,23,2,11964
375,1559,Male,44,Hyderabad,Watch,Fashion,3,78410,Credit Card,2021-07-22,New,18,4,235230
376,4672,Female,34,Chennai,Bag,Accessories,2,39667,Net Banking,2021-09-12,Regular,28,2,79334
377,8404,Male,49,Chennai,Shoes,Home Appliances,1,87686,Net Banking,2021-09-23,Premium,9,1,87686
378,4343,Female,54,Bangalore,TV,Home Appliances,2,23190,Credit Card,2024-12-02,Regular,18,2,46380
379,5070,Male,38,Mumbai,Tablet,Home Appliances,1,51104,Credit Card,2021-10-31,New,4,3,51104
380,1580,Unknown,54,Hyderabad,Shirt,Fashion,3,88383,Debit Card,2023-08-26,New,22,1,265149
381,8004,Female,28,Kolkata,Mobile,Accessories,3,34916,Debit Card,2021-10-09,Premium,20,4,104748
382,9130,Female,18,Hyderabad,TV,Home Appliances,1,5542,Net Banking,2024-05-30,Premium,17,2,5542
383,4147,Male,47,Chennai,Headphones,Electronics,2,29972,Debit Card,2022-03-25,New,14,1,59944
384,5249,Male,43,Hyderabad,Mobile,Fashion,1,67358,Cash,2021-02-17,Regular,15,4,67358
385,2679,Male,62,Chennai,Shirt,Accessories,4,76004,Credit Card,2024-10-05,Regular,3,4,304016
386,4506,Female,60,Chennai,Bag,Fashion,3,43429,Net Banking,2024-09-22,Regular,7,4,130287
387,8253,Male,53,Kolkata,Laptop,Fashion,2,24362,UPI,2024-03-04,Regular,10,1,48724
388,3744,Unknown,43,Pune,Bag,Home Appliances,1,22460,Credit Card,2022-06-04,Premium,18,1,22460
389,6188,Male,59,Mumbai,TV,Home Appliances,2,15508,Cash,2022-02-09,Premium,25,4,31016
390,3141,Male,44,Pune,Tablet,Electronics,2,39933,Debit Card,2023-05-20,New,17,2,79866
391,7617,Male,43,Delhi,Shoes,Home Appliances,3,24417,Cash,2023-03-21,Regular,22,3,73251
392,3479,Unknown,60,Pune,Headphones,Electronics,2,26835,Cash,2021-12-26,Regular,3,4,53670
393,7484,Male,35,Bangalore,Mobile,Electronics,3,19995,Credit Card,2022-07-24,Premium,13,4,59985
394,8421,Male,50,Delhi,Shirt,Home Appliances,1,39081,Debit Card,2024-07-07,Premium,7,2,39081
395,5452,Female,53,Kolkata,TV,Accessories,4,49141,Net Banking,2021-11-13,New,22,3,196564
396,6881,Female,54,Hyderabad,Watch,Fashion,3,24279,Credit Card,2023-09-28,Premium,2,3,72837
397,7665,Male,51,Pune,Tablet,Accessories,2,32562,Credit Card,2022-06-14,Regular,23,3,65124
398,3849,Female,43,Delhi,Camera,Home Appliances,3,61301,Debit Card,2023-12-19,Premium,21,4,183903
399,8390,Male,39,Delhi,Watch,Fashion,4,41307,Credit Card,2022-07-23,Premium,21,2,165228
400,7905,Male,41,Chennai,Camera,Accessories,2,5547,Debit Card,2023-05-10,New,5,2,11094
401,3489,Unknown,29,Mumbai,TV,Accessories,1,53298,Debit Card,2022-06-09,Premium,19,3,53298
402,5611,Male,28,Hyderabad,Laptop,Fashion,3,28975,Credit Card,2021-11-27,Premium,18,2,86925
403,3839,Female,38,Bangalore,Watch,Fashion,2,58517,Credit Card,2024-05-25,Regular,20,1,117034
404,9527,Female,33,Kolkata,Mobile,Electronics,4,33331,Credit Card,2022-08-15,Regular,21,1,133324
405,6878,Female,53,Kolkata,Bag,Accessories,2,42519,Net Banking,2023-03-31,New,17,3,85038
406,7303,Female,24,Kolkata,Camera,Fashion,2,17198,Cash,2024-07-22,Premium,12,1,34396
407,1851,Male,45,Chennai,Shirt,Accessories,1,78925,Debit Card,2023-04-01,Regular,21,3,78925
408,2687,Unknown,41,Bangalore,Camera,Fashion,2,27317,Debit Card,2022-09-04,Premium,19,1,54634
409,7833,Unknown,30,Kolkata,Tablet,Accessories,2,11397,Credit Card,2024-06-22,Premium,12,3,22794
410,3427,Male,31,Mumbai,Camera,Fashion,3,37294,Net Banking,2023-11-19,Premium,19,1,111882
411,5000,Female,60,Delhi,Watch,Home Appliances,1,41278,Net Banking,2023-08-13,Premium,16,1,41278
412,6052,Unknown,48,Pune,Headphones,Home Appliances,4,69314,Cash,2023-08-09,Regular,21,2,277256
413,3738,Unknown,25,Delhi,Bag,Accessories,3,55123,Net Banking,2021-02-26,Premium,9,4,165369
414,6732,Male,18,Mumbai,Shoes,Electronics,1,79663,Net Banking,2022-02-28,Premium,18,1,79663
415,6387,Female,57,Hyderabad,Headphones,Accessories,2,42958,Cash,2021-11-04,Regular,18,2,85916
416,9002,Unknown,34,Chennai,Headphones,Electronics,1,14024,Debit Card,2024-11-20,New,19,3,14024
417,6536,Male,58,Kolkata,Watch,Accessories,1,19760,Cash,2022-06-12,Regular,11,3,19760
418,4913,Unknown,30,Kolkata,Shirt,Electronics,4,89782,Credit Card,2024-06-21,New,8,3,359128
419,2066,Unknown,64,Delhi,Shoes,Home Appliances,2,4137,UPI,2024-04-14,New,13,1,8274
420,8723,Female,44,Pune,Shoes,Home Appliances,4,45579,Cash,2023-10-30,Regular,17,1,182316
421,5380,Female,30,Mumbai,Tablet,Home Appliances,1,30915,Credit Card,2023-01-06,Regular,10,3,30915
422,5107,Unknown,57,Chennai,Laptop,Electronics,4,69554,Net Banking,2022-11-21,Regular,29,4,278216
423,6726,Female,44,Chennai,TV,Accessories,3,34968,Debit Card,2023-01-17,Regular,25,3,104904
424,4373,Unknown,49,Mumbai,Shoes,Electronics,2,65731,Credit Card,2021-12-03,Regular,27,2,131462
425,9945,Unknown,29,Delhi,Camera,Fashion,1,45989,Net Banking,2021-10-08,Regular,12,2,45989
426,3082,Unknown,60,Hyderabad,Laptop,Fashion,4,89932,Cash,2024-07-16,Premium,14,2,359728
427,9967,Male,30,Delhi,Camera,Home Appliances,3,49401,Cash,2021-03-18,New,23,3,148203
428,7748,Female,33,Delhi,Shirt,Electronics,2,34808,Credit Card,2023-12-04,Regular,26,3,69616
429,1417,Female,51,Delhi,Headphones,Fashion,3,65282,Net Banking,2021-12-23,Regular,0,1,195846
430,9306,Unknown,23,Pune,Headphones,Electronics,3,78224,Debit Card,2024-10-02,Regular,1,3,234672
431,9808,Female,35,Delhi,TV,Fashion,2,84531,Cash,2021-03-08,New,11,4,169062
432,4974,Unknown,34,Pune,Shoes,Electronics,3,5789,UPI,2024-06-02,New,17,1,17367
433,4267,Female,64,Pune,Camera,Fashion,4,4546,Cash,2022-08-17,Premium,8,2,18184
434,1825,Female,56,Bangalore,Shirt,Electronics,1,62760,Net Banking,2023-05-18,Premium,0,4,62760
435,8668,Unknown,31,Mumbai,Shoes,Electronics,2,61272,Cash,2021-05-29,Regular,4,4,122544
436,6745,Female,24,Hyderabad,Shirt,Accessories,2,17985,UPI,2021-01-24,Premium,27,4,35970
437,1412,Unknown,23,Pune,Shirt,Home Appliances,4,34346,UPI,2021-10-24,Premium,17,4,137384
438,8543,Male,29,Hyderabad,Camera,Home Appliances,3,41167,Credit Card,2023-02-05,New,9,1,123501
439,8587,Unknown,51,Bangalore,Bag,Home Appliances,3,30385,Credit Card,2021-02-21,Regular,28,4,91155
440,1728,Female,18,Hyderabad,Watch,Fashion,4,33828,Credit Card,2022-02-12,Premium,18,4,135312
441,8164,Male,46,Bangalore,Watch,Accessories,4,78219,Cash,2022-07-26,Regular,15,3,312876
442,9867,Male,45,Bangalore,TV,Electronics,4,57077,Debit Card,2023-09-03,New,13,3,228308
443,6988,Unknown,22,Pune,Shoes,Electronics,4,58770,Debit Card,2024-10-09,Premium,28,2,235080
444,3504,Male,38,Hyderabad,Watch,Electronics,3,67189,Debit Card,2023-10-09,New,28,2,201567
445,3967,Unknown,56,Hyderabad,Tablet,Fashion,3,65433,Cash,2022-01-01,New,5,1,196299
446,3786,Female,64,Kolkata,Shirt,Electronics,4,3367,Debit Card,2021-09-05,Premium,16,2,13468
447,2122,Unknown,55,Delhi,Tablet,Home Appliances,4,7084,Debit Card,2021-05-21,Premium,8,4,28336
448,5079,Male,51,Pune,Camera,Home Appliances,3,3855,UPI,2024-03-20,Premium,16,3,11565
449,2571,Unknown,38,Bangalore,Laptop,Home Appliances,2,68688,UPI,2023-05-27,Premium,22,2,137376
450,6073,Unknown,41,Chennai,TV,Home Appliances,3,22700,Net Banking,2023-10-01,Regular,1,1,68100
451,6104,Female,30,Mumbai,Camera,Fashion,4,40650,UPI,2022-10-27,Premium,24,2,162600
452,3143,Unknown,62,Delhi,Shoes,Fashion,1,14759,Cash,2024-10-31,New,13,3,14759
453,7806,Female,63,Kolkata,TV,Home Appliances,4,3990,Debit Card,2022-05-09,Premium,19,4,15960
454,8357,Male,40,Pune,Camera,Home Appliances,2,63837,Net Banking,2023-05-11,Regular,16,4,127674
455,4440,Male,49,Bangalore,Mobile,Electronics,3,59213,Credit Card,2021-03-30,New,16,4,177639
456,4766,Unknown,25,Pune,Mobile,Accessories,1,50386,Cash,2023-08-23,Premium,23,3,50386
457,6644,Unknown,64,Delhi,Tablet,Fashion,2,67201,Cash,2023-07-31,Regular,6,4,134402
458,3914,Male,28,Delhi,Tablet,Fashion,4,36184,Cash,2021-07-18,Premium,4,2,144736
459,5968,Male,30,Pune,Shoes,Electronics,3,44763,UPI,2024-12-29,Regular,16,4,134289
460,6917,Male,37,Kolkata,Shirt,Home Appliances,2,69707,UPI,2021-03-22,Regular,23,4,139414
461,9787,Unknown,18,Pune,Shoes,Accessories,3,46397,UPI,2023-05-18,New,6,3,139191
462,1728,Male,19,Mumbai,Tablet,Fashion,2,79243,Credit Card,2022-01-03,New,4,4,158486
463,2365,Unknown,28,Hyderabad,Shirt,Fashion,4,75848,Net Banking,2024-01-28,Regular,27,4,303392
464,5492,Male,63,Hyderabad,Shirt,Home Appliances,1,30613,Net Banking,2024-04-09,Regular,27,1,30613
465,1698,Male,47,Pune,Watch,Fashion,2,67749,UPI,2022-01-10,Premium,2,1,135498
466,8186,Unknown,22,Mumbai,Mobile,Accessories,1,50317,UPI,2023-07-02,Premium,13,1,50317
467,1395,Female,24,Pune,Camera,Fashion,4,73238,Credit Card,2021-10-27,New,6,2,292952
468,8400,Unknown,41,Delhi,Headphones,Accessories,2,71407,Debit Card,2024-10-27,Premium,29,1,142814
469,9082,Female,48,Bangalore,Camera,Fashion,1,36277,Net Banking,2024-10-20,New,16,3,36277
470,5171,Unknown,47,Hyderabad,Bag,Electronics,3,49994,Cash,2024-04-24,New,10,3,149982
471,5360,Female,60,Kolkata,Shoes,Electronics,3,12811,Debit Card,2022-01-23,Regular,25,4,38433
472,3502,Female,32,Chennai,Laptop,Electronics,4,29376,Net Banking,2024-07-17,Regular,25,1,117504
473,1717,Female,53,Pune,Bag,Electronics,2,18142,Credit Card,2023-08-17,New,26,1,36284
474,3782,Unknown,27,Pune,TV,Fashion,4,6286,Net Banking,2024-10-07,Premium,14,3,25144
475,5946,Unknown,18,Bangalore,Shirt,Home Appliances,4,15016,Debit Card,2022-03-19,Regular,2,2,60064
476,6486,Unknown,24,Delhi,Headphones,Fashion,1,25657,Cash,2024-03-22,New,24,4,25657
477,9335,Female,61,Chennai,Shirt,Accessories,4,5923,Debit Card,2022-01-11,Premium,8,3,23692
478,5980,Female,43,Bangalore,Laptop,Fashion,4,44702,Debit Card,2024-07-28,Premium,17,3,178808
479,8266,Unknown,60,Mumbai,Bag,Home Appliances,4,57269,UPI,2022-04-21,Regular,14,3,229076
480,5491,Unknown,60,Chennai,Bag,Home Appliances,1,57537,Net Banking,2024-05-03,Regular,25,2,57537
481,8192,Male,47,Pune,Camera,Accessories,4,64343,UPI,2024-07-25,Premium,25,2,257372
482,6588,Male,18,Delhi,Camera,Electronics,1,88150,Credit Card,2021-08-08,Premium,18,3,88150
483,8651,Male,32,Kolkata,TV,Home Appliances,3,82258,Credit Card,2023-06-17,New,25,3,246774
484,4636,Male,37,Pune,Mobile,Home Appliances,3,4457,Net Banking,2022-12-10,Premium,21,3,13371
485,2167,Male,39,Chennai,Tablet,Electronics,1,19498,UPI,2021-01-17,Regular,26,4,19498
486,2062,Unknown,42,Mumbai,Watch,Electronics,3,33237,UPI,2021-11-29,Regular,11,1,99711
487,3156,Female,53,Hyderabad,Laptop,Fashion,4,55776,UPI,2021-12-11,Regular,3,1,223104
488,8860,Female,54,Hyderabad,Shirt,Electronics,3,84482,Debit Card,2024-07-02,Premium,3,3,253446
489,6161,Unknown,63,Pune,Bag,Accessories,4,67294,UPI,2023-04-18,Premium,27,3,269176
490,6305,Unknown,62,Kolkata,Shoes,Home Appliances,2,72509,Debit Card,2023-12-13,New,19,4,145018
491,7541,Unknown,44,Hyderabad,Mobile,Electronics,1,16361,UPI,2023-06-14,New,27,4,16361
492,5729,Male,36,Mumbai,Shoes,Home Appliances,1,22695,Net Banking,2024-11-17,New,7,3,22695
493,8330,Male,36,Pune,Shirt,Accessories,2,89628,UPI,2022-12-30,Premium,24,3,179256
494,6334,Male,33,Kolkata,Bag,Electronics,4,6431,Net Banking,2023-06-28,Premium,2,2,25724
495,9924,Unknown,38,Bangalore,Shirt,Electronics,3,33478,Cash,2022-07-27,Regular,7,3,100434
496,5330,Unknown,50,Mumbai,Mobile,Electronics,2,56048,Debit Card,2022-06-09,New,0,4,112096
497,9010,Female,59,Chennai,Laptop,Electronics,1,57324,Cash,2023-01-20,Premium,29,4,57324
498,7801,Unknown,48,Bangalore,TV,Electronics,2,88981,Net Banking,2021-06-26,Regular,16,3,177962
499,5846,Male,51,Hyderabad,TV,Fashion,4,70629,Credit Card,2022-12-28,Premium,22,4,282516
500,7731,Female,32,Pune,Camera,Accessories,3,57711,Net Banking,2022-07-21,Regular,13,2,173133
